User,Card_0_Total,Card_1_Total,Card_2_Total,Card_3_Total,Card_4_Total,Card_5_Total,Card_6_Total,Card_7_Total,Card_8_Total,Year_1991_Total,Year_1992_Total,Year_1993_Total,Year_1994_Total,Year_1995_Total,Year_1996_Total,Year_1997_Total,Year_1998_Total,Year_1999_Total,Year_2000_Total,Year_2001_Total,Year_2002_Total,Year_2003_Total,Year_2004_Total,Year_2005_Total,Year_2006_Total,Year_2007_Total,Year_2008_Total,Year_2009_Total,Year_2010_Total,Year_2011_Total,Year_2012_Total,Year_2013_Total,Year_2014_Total,Year_2015_Total,Year_2016_Total,Year_2017_Total,Year_2018_Total,Year_2019_Total,Year_2020_Total,State_International_Total,State_Online_Total,State_US_State_Total,Retirement Age,Birth Year,Gender,State,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards,Debt-Income ratio,FICO_Category,Digital Goods & Subscriptions,Dining & Entertainment,Education & Professional Services,Healthcare,Other,Retail,Transport,Travel & Lodging,Utilities & Home Services,Avg Credit Limit,cardtype_credit,cardtype_debit,cardtype_debit_(prepaid),cardbrand_Amex,cardbrand_Discover,cardbrand_Mastercard,cardbrand_Visa,Total Cards
1543,315.11,688.02,171016.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7381.4,11193.08,11311.08,11133.84,11342.87,12377.34,11811.44,11073.63,11327.27,11769.75,10844.26,12752.63,11436.25,12410.23,11658.57,2196.47,0.0,16920.52,155099.59,65,1956,Female,IL,0,4,0,691,3,0.0,Good,9019.75,31216.96,0.0,3597.61,48437.97,57155.14,13498.28,65.5099999999999,9028.89,0.666666666666666,1,2,0,0,0,2,1,3
1544,1655.01,114337.49,163179.12,174919.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10628.56,35976.0,41261.91,42106.7,41526.19,41129.45,36141.14,37142.71,47819.23,40714.96,40104.05,34172.23,5367.93,3574.78,79299.26,371217.02,67,1987,Female,NY,23874,48676,110589,721,4,2.3,Good,13711.85,18087.16,2327.52999999999,14025.03,235704.6,70159.6,33091.71,718.72,66264.86,23398.75,1,3,0,0,0,1,3,4
1545,77861.17,36666.91,104798.27,74228.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10047.92,14606.62,17851.74,14851.39,14676.55,13429.38,17260.69,16067.57,15968.19,16038.6,15639.28,18001.52,16576.15,18322.3,20098.74,17125.57,16740.2,17728.34,2523.77,103.42,30147.67,263303.43,66,1957,Male,WI,9995,20377,12092,789,4,0.6,Very Good,5096.85,45120.03,0.0,42081.33,64892.42,72174.97,8508.21,1329.85,54350.86,5729.25,1,3,0,1,0,2,1,4
1546,61519.66,64063.38,33412.38,61056.63,338720.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.87999999999,15093.8,18407.6,17970.04,18434.8,18667.51,18307.15,17630.25,17834.94,18155.04,18243.79,17029.39,18393.88,17348.73,17364.52,18583.31,16415.6,21051.73,30001.14,31676.23,29812.85,31734.45,29978.46,31922.77,28834.06,33325.6,5078.06,4046.46,60138.22,494587.9,68,1967,Female,CA,19851,40470,87086,691,5,2.2,Good,9929.48,156906.28,1184.83,9672.58,171419.52,97131.45,25441.27,1347.54,85739.63,15998.6,0,4,1,0,0,2,3,5
1547,190689.28,279127.67,255097.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21629.52,59907.8,59667.03,56772.89,67579.63,52380.57,57369.44,55040.98,52529.45,58652.82,60196.51,53821.92,58501.45,10864.51,3827.33,136477.889999999,584609.3,62,1967,Male,MA,38878,79272,107029,716,3,1.4,Good,13237.44,34172.6,0.0,50933.71,321546.95,138261.25,86099.04,8352.42,72311.11,31242.6666666666,1,2,0,0,0,2,1,3
1548,320821.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17967.61,37287.9,33148.71,36614.14,38846.3,39858.48,38830.97,38643.38,35128.46,4495.36,3502.99,64557.16,252761.16,63,1978,Male,CT,29261,59663,89579,681,1,1.5,Good,13572.92,82547.06,998.72,12414.69,108136.4,40484.13,12389.55,474.53,49803.31,25613.0,0,1,0,0,0,1,0,1
1549,1302.96,493754.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24790.88,46649.63,50903.42,52791.47,48182.74,50613.55,50123.51,56447.86,52387.49,54904.35,7262.41,1712.9,224715.81,268628.6,71,1990,Male,PA,34043,69412,64273,699,2,0.9,Good,1744.57,6961.5,3388.79,6597.3,122215.44,101369.57,205584.56,1984.01,45211.57,24796.0,0,2,0,0,0,2,0,2
1550,2625.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.97,0.0,487.4,2138.57,55,1996,Female,FL,11204,22844,37625,689,1,1.6,Good,164.67,100.58,0.0,0.0,1167.67,711.35,153.23,0.0,328.469999999999,3400.0,1,0,0,0,0,0,1,1
1551,74770.08,136183.23,99979.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.06,9499.34,10462.74,18917.22,24578.01,24869.69,26964.39,26506.5799999999,26120.0799999999,27683.24,27645.94,27758.28,27341.25,28049.9,3538.96,900.16,38855.76,271176.76,63,1950,Male,NM,20993,16542,36831,733,3,2.2,Good,9803.3,5385.55,302.7,34235.1,98448.66,70993.88,28916.74,49.6799999999999,62797.07,8398.66666666666,0,2,1,0,0,1,2,3
1552,257736.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5488.42,63714.67,63062.48,56808.37,59081.63,9580.62,105.88,110842.22,146788.09,71,1996,Female,CA,29174,59479,69645,688,1,1.2,Good,7817.59,22121.0,0.0,2202.98,82576.59,20402.9,85486.95,374.79,36753.39,31292.0,0,1,0,0,0,1,0,1
1553,650866.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.77,12610.77,66366.17,67034.06,69573.43,67125.49,71568.84,72104.66,74489.98,70771.52,68547.14,10101.6199999999,7537.09,64194.99,579134.37,64,1958,Female,TN,25814,52633,137109,704,1,2.6,Good,0.0,37891.51,12045.17,4670.94,195202.72,287355.97,61149.58,2393.51,50157.05,25639.0,0,1,0,0,0,0,1,1
1554,1087.9,866.439999999999,1148.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.31,0.0,780.0,2323.31,67,1998,Female,NC,15286,31167,29342,749,3,0.9,Very Good,412.85,108.43,0.0,217.83,1134.91,511.28,165.66,0.0,552.35,17651.0,0,3,0,0,0,1,2,3
1555,126835.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17645.75,32726.73,37393.57,33767.41,5302.21,1690.02,11440.89,113704.76,65,1994,Female,IA,18568,37864,57052,686,1,1.5,Good,4719.93,18158.37,2440.66,2216.54,43374.09,29506.89,6631.63,527.65,19259.91,10200.0,1,0,0,0,0,0,1,1
1556,3745.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3745.16,0.0,1528.59,2216.57,61,2001,Female,TX,16183,32998,45196,736,1,1.4,Good,0.0,48.04,0.0,205.11,740.06,237.53,1634.11,0.0,880.31,8653.0,0,1,0,0,0,1,0,1
1557,146410.4,255.33,982.569999999999,155179.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9200.87,20232.97,24098.98,25702.09,28482.89,27694.88,27011.77,30243.21,27127.07,26126.81,24494.06,28138.82,4273.23,1261.12,124404.1,177162.43,69,1988,Female,TX,17329,35331,55566,697,4,1.6,Good,0.0,32526.85,975.22,25009.92,78413.96,26488.48,115398.16,190.439999999999,23824.62,9034.0,3,1,0,0,0,2,2,4
1558,69550.09,22145.34,18272.41,341301.63,65802.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014.63,23947.59,27016.14,22351.56,24083.61,26040.54,26843.95,26260.37,26079.27,27273.27,28306.26,26576.45,28577.69,26550.74,24673.75,29398.89,27347.1,28901.87,32966.52,26434.96,4426.79,2189.81,109089.0,405793.14,68,1974,Male,MS,15568,31739,81905,799,5,2.6,Very Good,24103.22,37096.47,1850.37,16205.8,196388.44,101462.83,31214.25,843.62,107906.95,9646.0,1,3,1,0,1,3,1,5
1559,1402.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.02,0.0,753.21,648.81,65,2001,Female,TX,12583,25654,55761,746,1,2.2,Very Good,0.0,99.34,0.0,0.0,234.89,197.48,492.9,0.0,377.41,8400.0,1,0,0,0,0,0,1,1
1560,122914.1,114087.11,265670.44,1032.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.36,21908.51,42735.6,43509.31,42176.68,41146.62,41406.12,45060.22,42216.53,44213.9,44742.9,42385.74,45594.9,6545.78,1713.09,217427.86,284563.22,66,1984,Male,CA,16942,34542,35474,697,4,1.0,Good,10457.48,63664.44,0.0,3283.36,76848.16,78395.7,207053.76,808.52,63192.75,14015.0,0,4,0,0,0,2,2,4
1561,3962.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3962.37,0.0,712.77,3249.6,61,1993,Male,IL,16397,33437,56690,588,1,1.7,Fair,262.42,64.37,572.42,63.22,1109.46,939.59,356.59,0.0,594.3,15927.0,0,1,0,0,0,1,0,1
1562,289962.12,117373.81,96998.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8129.9,21190.81,19857.83,20528.8,20267.51,19134.71,21664.26,20984.18,20949.97,21652.76,19397.86,20225.52,20420.08,21165.55,21303.33,20088.88,19732.1,19678.3,20084.34,21885.96,20650.94,19624.81,20904.42,20235.19,21529.76,3046.45,281.52,42974.88,461077.82,69,1966,Male,TX,13799,28134,20231,707,3,0.7,Good,23105.35,16289.62,310.56,8493.33,286042.31,106652.91,21581.38,197.86,41660.9,11344.3333333333,1,2,0,0,1,2,0,3
1563,393799.55,2442.63,243658.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.34,43142.75,43481.49,46171.59,46203.43,43951.72,42962.08,44758.83,40876.32,45953.23,43649.6,45795.67,46448.09,51994.29,46966.1,7297.55,5788.99,84492.26,549619.83,71,1965,Male,GA,35710,72807,0,803,3,0.0,Excellent,8247.5,46294.99,14812.12,41316.6,287680.71,96438.82,32918.79,3458.35,108733.2,11624.3333333333,1,1,1,0,0,2,1,3
1564,38739.59,101102.43,105764.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3308.13,7260.1,7702.01999999999,6998.8,7611.8,7625.59,7333.81,6665.12,7232.12,7538.73,7424.54,14797.88,24884.29,23585.13,23895.03,28933.16,24577.51,24437.72,3795.43,683.89,21183.81,223739.21,65,1957,Female,OR,22599,46075,139335,741,3,3.0,Very Good,4265.03,28326.73,0.0,12387.5,71115.16,70442.65,28220.64,628.73,30220.47,18057.6666666666,0,2,1,0,0,3,0,3
1565,64352.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2587.91,4750.63,5081.11,5260.83,4212.85,4812.94,4665.21,4575.76,4375.97,5022.9,4354.8,4637.71,4304.34,4962.61,747.38,239.22,3259.84,60853.89,69,1984,Female,WA,17760,36213,48364,637,1,1.3,Fair,0.0,10448.77,0.0,64.84,34186.24,13013.03,4602.19,0.0,2037.88,51.0,0,0,1,0,0,1,0,1
1566,87641.15,35428.55,139063.62,27386.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21769.95,39032.52,39749.84,36801.7,35892.51,30560.74,36769.9,42635.64,6307.16,1886.27,29852.65,257781.04,66,1957,Female,CO,16459,33556,10619,799,4,0.3,Very Good,8504.7,12467.21,672.9,8615.7,133506.3,54711.57,19006.07,828.329999999999,51207.18,15633.5,0,4,0,0,0,1,3,4
1567,342507.32,194229.88,31858.63,146105.78,33872.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.93,32233.26,31589.84,33149.3,28295.12,30732.9,33993.68,40184.33,35761.53,37262.27,32896.59,38440.08,38836.69,41260.01,39705.65,39834.12,38855.14,40141.5,42564.61,44783.1,41365.88,5609.38,1781.02,108801.37,637991.52,61,1965,Male,TX,23287,47482,59590,726,5,1.3,Good,24826.2,206264.02,1507.83,27405.35,238621.41,84880.64,33148.38,5866.04,126054.04,15865.4,1,4,0,0,0,3,2,5
1568,41118.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.77,40181.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.13,4150.2,35844.73,60,1967,Male,OH,18110,36927,54145,554,1,1.5,Poor,265.75,334.33,0.0,324.08,13084.44,20178.32,2978.13,141.49,3811.52,3100.0,1,0,0,0,0,0,1,1
1569,8478.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8478.06,0.0,1093.07,7384.99,65,2002,Female,GA,19681,40131,48468,721,1,1.2,Good,127.77,4344.61,0.0,480.68,1135.13,794.78,244.75,0.0,1350.34,8700.0,1,0,0,0,0,0,1,1
1570,277854.07,208578.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13954.99,33361.67,30225.09,33124.46,33764.65,38821.96,32525.3,33834.66,31051.32,34508.77,30559.96,31680.79,34013.97,35966.34,33823.67,5214.8,597.05,45635.14,440200.21,69,1967,Female,IL,14963,30509,56953,641,2,1.9,Fair,145.48,23651.8,0.0,12179.2,235089.31,123826.39,31073.79,1043.34,59423.09,6800.0,2,0,0,0,0,1,1,2
1571,17306.17,336937.41,5519.37,26825.55,316936.05,126022.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35955.79,52224.45,52448.89,54010.6,55469.53,56288.74,55546.01,53941.73,53522.5,57408.07,58201.41,58836.66,54443.13,60612.37,61178.99,9458.43,10210.62,88945.72,730390.96,69,1932,Female,CA,22270,33279,1642,778,6,0.0,Very Good,6920.26999999999,28070.33,0.0,28867.6,263601.69,340097.01,109887.55,3728.59,48374.26,13689.8333333333,3,3,0,1,1,1,3,6
1572,684376.35,180834.67,2414.35,321427.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15345.7,48798.36,49146.31,52600.89,50988.52,55962.97,57462.14,52624.28,55807.25,62572.16,59720.16,60678.37,59164.32,60930.9,61342.33,66000.39,62495.23,60939.21,66799.64,58437.64,61335.85,9900.61,7153.73,254836.81,927062.69,67,1958,Male,TN,17261,35196,51751,684,4,1.5,Good,2888.3,506942.72,1989.75,24764.58,264299.52,76866.22,219246.48,2076.89,89978.77,9655.25,3,1,0,1,0,1,2,4
1573,133369.29,36304.2,68365.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26792.93,20414.62,26353.91,25461.11,27810.54,26197.08,26090.37,27638.56,26457.36,4822.41,1479.36,34638.99,201920.54,65,1967,Female,NJ,21642,44128,148684,739,3,3.4,Good,5540.51,15016.53,0.0,3558.88,111810.91,41586.95,18123.39,108.8,42292.92,20601.3333333333,0,3,0,0,0,2,1,3
1574,3237.69,3059.21,704.09,6429.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13430.3,0.0,572.21,12858.09,70,1999,Female,ND,22214,45292,88917,660,4,2.0,Fair,117.88,238.17,0.0,567.54,7579.78,3646.22,458.15,0.0,822.56,10295.0,0,3,1,0,0,1,3,4
1575,409224.99,253780.65,3356.16,857278.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.97,55887.6,70266.25,74458.79,70815.72,72143.49,73486.65,78782.23,66507.76,71889.71,77978.56,82636.19,80687.71,80925.52,75547.61,75879.64,77273.24,78264.99,84523.75,80372.71,79417.3,14975.18,28639.84,83515.02,1411485.71,66,1977,Male,MD,26224,53464,20683,751,4,0.4,Very Good,2546.17,516921.32,1907.38999999999,11468.71,336679.11,433896.1,90824.63,2294.57,127102.57,13102.0,3,1,0,0,0,1,3,4
1576,39882.28,35004.79,79570.67,48322.57,175756.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10308.22,18306.34,16109.25,16884.44,14772.03,18177.74,18177.08,23178.54,21335.71,21589.36,21839.72,22365.73,19515.38,20186.6,23666.41,20979.55,22543.88,22791.53,22778.78,3030.92,2071.86,27290.51,349174.84,65,1979,Female,NY,13177,26865,19529,826,5,0.7,Excellent,15032.75,83216.65,0.0,26380.78,92868.96,91358.92,22826.12,1175.15,45677.88,6420.8,3,2,0,0,1,2,2,5
1577,3224.75999999999,1226.37999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4451.14,0.0,524.84,3926.29999999999,69,2002,Female,FL,20392,41579,50190,694,2,1.2,Good,22.36,900.01,0.0,110.98,1804.82,530.29,153.39,0.0,929.29,16549.5,1,1,0,0,0,2,0,2
1578,201849.86,127672.44,72965.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10927.7899999999,11800.96,32532.35,33148.03,34637.93,34766.07,33286.69,35315.84,33346.86,34714.41,34792.12,33718.98,34406.55,5093.44,378.159999999999,36315.76,365794.1,70,1973,Female,CA,15515,31632,76538,832,3,2.4,Excellent,1641.08,19387.59,1333.32,16523.77,163257.82,148914.51,19901.45,970.15,30558.33,7483.0,1,1,1,0,0,2,1,3
1579,202335.52,343.15,40946.93,1358.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3580.14,4740.15,16738.37,24742.55,28301.28,21660.66,22690.03,25386.6,24046.88,23951.88,22375.18,23428.12,3342.17,2287.17,30592.31,212104.53,67,1989,Female,ND,23679,48277,110153,740,4,2.3,Very Good,7017.51999999999,5723.23,1478.67,2264.37,97898.0699999999,57938.6599999999,38821.79,2827.38,31014.32,12831.75,2,1,1,1,0,2,1,4
1580,1431.41,745.56,2425.87,423.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5026.14,0.0,666.79,4359.35,62,2000,Male,SC,16393,33426,51699,664,4,1.5,Fair,0.0,443.56,0.0,727.87,1611.07,1027.21,206.739999999999,0.0,1009.68999999999,10273.75,2,2,0,0,0,2,2,4
1581,36766.05,111669.59,10544.3,98413.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9408.94,13425.88,14345.36,14664.47,13358.32,15425.65,15915.5,14153.19,18467.16,16872.87,16895.7,17431.96,18216.98,16749.96,20438.64,18531.0,3091.72,440.54,40874.58,216078.18,68,1946,Female,OH,9389,13089,10928,772,4,0.8,Very Good,1443.14,36303.37,0.0,10017.33,77929.76,59948.88,21688.81,2294.26,47767.75,3964.25,3,1,0,2,0,2,0,4
1582,93678.59,46378.61,1955.62999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15062.9,33452.01,28859.61,29590.7,30320.5,4727.11,120.82,78073.61,63818.4,65,1995,Male,SC,11384,23212,25138,799,3,1.1,Very Good,2891.02999999999,3055.69,0.0,2839.49,31155.52,14216.96,62068.3,0.0,25785.84,9833.33333333333,0,3,0,0,0,1,2,3
1583,833.9,2693.09,3570.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7097.28,0.0,2533.33,4563.95,63,2002,Male,CA,24074,49084,106863,577,3,2.2,Poor,477.4,825.71,0.0,0.0,2314.59,822.98,113.75,360.77,2182.08,10898.6666666666,0,3,0,0,0,2,1,3
1584,180486.49,772.51,27060.96,252891.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26591.86,29426.73,27495.3,30677.22,29204.73,28241.69,28999.45,26202.89,25489.81,29746.17,28711.48,29696.49,30332.1,30867.3,29617.76,26023.19,3886.88,1715.57,42685.66,416809.82,68,1956,Female,NY,15490,31582,23359,693,4,0.7,Good,94.96,58566.19,225.6,10152.09,214459.66,73053.11,27432.14,1706.94,75520.36,9183.25,3,1,0,0,0,3,1,4
1585,51279.37,128564.21,176010.36,241252.8,280985.43,87263.64,85816.69,200691.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71266.14,95260.11,98685.85,99710.33,96577.89,96371.19,96046.64,95977.56,95755.26,97126.48,99392.83,101446.81,92410.09,15837.14,2164.52,112975.83,1136723.97,66,1945,Male,NY,26072,54013,3628,779,8,0.1,Very Good,0.0,50883.29,2423.49,27513.1,451196.93,561349.52,115968.01,603.59,41926.39,28410.5,0,8,0,0,0,5,3,8
1586,303156.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.62,22094.9,22762.74,26005.46,23333.47,24701.03,19301.13,24784.14,21769.93,24027.22,22055.82,22010.68,22437.23,22472.0799999999,3709.97,1011.9,60737.21,241407.31,64,1978,Male,TX,15884,32387,65171,765,1,2.0,Very Good,10612.85,30136.12,0.0,28146.34,99719.09,62732.28,22066.22,1412.65999999999,48330.86,9752.0,0,1,0,0,0,0,1,1
1587,77754.51,13610.01,45777.87,109.81,180890.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11446.84,19247.87,20073.42,23574.77,23385.6,19613.26,21570.52,21014.68,21479.3,23305.72,21421.88,21433.53,23685.75,20486.81,22887.89,3514.75999999999,952.42,26763.47,290426.71,65,1959,Female,IL,16978,34619,13326,747,5,0.4,Very Good,16.81,8415.54,0.0,19998.78,155277.95,64898.77,24065.84,930.64,44538.27,14003.2,1,3,1,0,0,4,1,5
1588,110787.74,220.09,38252.27,13671.51,167179.51,26536.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13724.08,16354.67,15812.15,18471.15,18592.81,19902.04,21854.93,20615.78,18113.5,19330.73,17464.74,19180.64,17970.3,20906.8,21406.22,17017.96,19074.6,18768.12,18813.95,3271.98,1263.93,58888.25,296494.97,67,1968,Male,TX,13799,28137,88482,797,6,3.1,Very Good,1112.39999999999,17797.27,0.0,31721.8,117116.96,82993.86,27948.72,1058.83,76897.31,6123.66666666666,2,3,1,1,0,1,4,6
